solver,instance,filename,sense,timelimit,solver_time,total_time,status,newstatus,objval,objbound,calc_objgap,objval_error,validator_status,validator_relobjdiff,iter_count,node_count,conic_count,conic_opt_count,conic_inf_count,relax_status,relax_time,conic_time,mip_time,int_viol,lin_viol,soc_viol,socrot_viol,exp_viol,psd_viol
PAJ_Gurobi_MOSEK,estein5_A.cbf,PAJ_Gurobi_MOSEK.estein5_A.txt,Min,3600.0,0.9406969547271729,0.9411630630493164,Optimal,conv,1.045372493687133,1.045372493687133,0.0,0.0,Optimal,1.9784603317352802e-10,8,NaN,8,8,0,Optimal,3.90e-03,2.50e-02,9.05e-01,0.0,4.747768844737266e-11,0.0,-Inf,-Inf,-Inf
PAJ_Gurobi_MOSEK,estein5_B.cbf,PAJ_Gurobi_MOSEK.estein5_B.txt,Min,3600.0,0.6378979682922363,0.6383540630340576,Optimal,conv,1.1931599026973503,1.1931599026973503,0.0,0.0,Optimal,4.646236794146325e-9,7,NaN,7,7,0,Optimal,3.71e-03,2.47e-02,6.03e-01,0.0,1.1392664589493506e-11,0.0,-Inf,-Inf,-Inf
PAJ_Gurobi_MOSEK,estein5_C.cbf,PAJ_Gurobi_MOSEK.estein5_C.txt,Min,3600.0,1.0319178104400635,1.0323708057403564,Optimal,conv,1.4990779351120151,1.4990779351120151,0.0,0.0,Optimal,1.4869631174749216e-9,9,NaN,9,9,0,Optimal,3.66e-03,3.19e-02,9.90e-01,0.0,7.524419975979413e-11,0.0,-Inf,-Inf,-Inf
PAJ_Gurobi_MOSEK,estein5_nr1.cbf,PAJ_Gurobi_MOSEK.estein5_nr1.txt,Min,3600.0,0.580786943435669,0.5813360214233398,Optimal,conv,1.6643993216275814,1.6643993216275814,0.0,0.0,Optimal,4.702441083778487e-9,5,NaN,5,5,0,Optimal,4.82e-03,2.02e-02,5.49e-01,0.0,6.749489855906177e-12,0.0,-Inf,-Inf,-Inf
PAJ_Gurobi_MOSEK,estein5_nr21.cbf,PAJ_Gurobi_MOSEK.estein5_nr21.txt,Min,3600.0,3.231024980545044,3.2314698696136475,Optimal,conv,1.818179306912371,1.8181793069123708,1.2212402970409336e-16,0.0,Optimal,1.1310889489335203e-9,21,NaN,21,21,0,Optimal,3.61e-03,6.97e-02,3.15e+00,0.0,2.4417023958278605e-11,0.0,-Inf,-Inf,-Inf
PAJ_Gurobi_MOSEK,expdesign_A_12_6.cbf,PAJ_Gurobi_MOSEK.expdesign_A_12_6.txt,Min,3600.0,2.1074321269989014,2.10787296295166,Optimal,conv,7.282454428413368,7.282454428413368,0.0,0.0,Optimal,2.1408229473857563e-8,24,NaN,24,21,0,Optimal,1.92e-02,3.18e-01,1.16e+00,0.0,3.04715020577051e-16,-Inf,-Inf,-Inf,2.882954858509672e-10
PAJ_Gurobi_MOSEK,expdesign_A_16_8.cbf,PAJ_Gurobi_MOSEK.expdesign_A_16_8.txt,Min,3600.0,33.9341938495636,33.935019969940186,Optimal,conv,17.80990952344003,17.80990952344003,0.0,0.0,Optimal,9.757909888434548e-8,63,NaN,63,61,0,Unknown,4.32e-02,1.32e+00,3.17e+01,0.0,3.3306690738754696e-16,-Inf,-Inf,-Inf,6.355579016269042e-11
PAJ_Gurobi_MOSEK,expdesign_A_20_10.cbf,PAJ_Gurobi_MOSEK.expdesign_A_20_10.txt,Min,3600.0,196.24553513526917,196.24670100212097,Optimal,conv,12.83190072868214,12.831809038014018,7.145519483412073e-6,0.0,Optimal,6.201583547378809e-8,81,NaN,81,76,0,Optimal,6.97e-02,3.20e+00,1.92e+02,0.0,4.440892098500626e-16,-Inf,-Inf,-Inf,1.4367707955747349e-11
PAJ_Gurobi_MOSEK,expdesign_A_24_12.cbf,PAJ_Gurobi_MOSEK.expdesign_A_24_12.txt,Min,3600.0,1473.6311490535736,1473.6324009895325,Optimal,conv,20.882679490131615,20.882679490131615,0.0,0.0,Optimal,3.051339829932799e-8,121,NaN,121,112,0,Optimal,1.05e-01,8.45e+00,1.46e+03,0.0,3.653219220189907e-16,-Inf,-Inf,-Inf,1.12976216050117e-10
PAJ_Gurobi_MOSEK,expdesign_A_8_4.cbf,PAJ_Gurobi_MOSEK.expdesign_A_8_4.txt,Min,3600.0,0.08360004425048828,0.08394503593444824,Optimal,conv,5.936822204362577,5.936822204362577,0.0,0.0,Optimal,6.084586992813982e-8,4,NaN,4,4,0,Optimal,1.00e-02,2.27e-02,4.64e-02,0.0,1.1102230246251565e-16,-Inf,-Inf,-Inf,5.716038595539104e-10
